split,policy,pool_idx,sample_id,reward,r_ttc,r_approach,r_risk,criticality,constraint,c_lane,c_trivial,ego_collision,ego_fault_collision,init_invalid,goal_offlane_frac,controlled_parking_frac,ego_min_ttc,ego_adv_min_dist,ego_adv_init_dist,ego_adv_min_dist_warmup,adv_type,adv_x,adv_y,adv_speed,adv_length,adv_width,adv_goal_dist,adv_dist_to_ego,adv_in_fov,adv_small_vehicle
val,base,10368,6,1.0,0.9666666388511658,0.6748822927474976,0.9891627430915833,1.2891627550125122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10000000149011612,4.539298057556152,30.936864852905273,4.539298057556152,0,-11.042694091796875,28.90091323852539,2.3187098503112793,4.6413774490356445,2.089428186416626,16.926912307739258,30.936864852905273,True,False
val,base,10368,3,1.0,0.9666666388511658,0.6442069411277771,0.9881402254104614,1.2881402969360352,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,4.812658786773682,29.181049346923828,4.812658786773682,0,-9.001848220825195,27.757404327392578,0.4321919083595276,4.742546081542969,2.0900628566741943,9.52176570892334,29.18105125427246,True,False
val,base,31879,6,1.0,0.9666666388511658,0.6230566501617432,0.9874352216720581,1.2874352931976318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10000000149011612,3.4287493228912354,6.786033630371094,3.4287493228912354,0,-3.348653793334961,5.941677093505859,4.158007621765137,6.670925617218018,2.7215018272399902,19.046127319335938,6.786034107208252,True,False
train,base,21312,7,1.0,0.9666666388511658,0.6210255026817322,0.9873675107955933,1.287367582321167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.01219367980957,28.732093811035156,5.01219367980957,0,-15.92300033569336,23.901508331298828,0.5828157663345337,5.046219348907471,2.2506959438323975,17.09937286376953,28.732093811035156,True,False
train,base,14337,3,1.0,0.9666666388511658,0.5929113626480103,0.9864303469657898,1.2864303588867188,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.247918128967285,18.67086410522461,5.247918128967285,0,-2.4014854431152344,18.518760681152344,15.312445640563965,4.546485424041748,2.0850095748901367,12.1861572265625,18.67086410522461,True,False
val,base,17048,6,1.0,0.9666666388511658,0.5646349787712097,0.9854878187179565,1.2854878902435303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.465903282165527,13.25209903717041,5.465903282165527,0,0.7289886474609375,13.331592559814453,5.271162033081055,4.789029598236084,2.135411262512207,35.07801055908203,13.25209903717041,True,False
val,base,13317,6,1.0,0.9666666388511658,0.5551928281784058,0.9851731061935425,1.2851731777191162,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.556649684906006,22.84169578552246,5.556649684906006,0,14.578617095947266,17.569107055664062,4.581073760986328,4.885496616363525,2.1870064735412598,12.961413383483887,22.84169578552246,True,False
val,base,12354,0,1.0,0.9666666388511658,0.5189933180809021,0.9839664101600647,1.0487663745880127,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.31998348236084,9.394427299499512,5.31998348236084,0,4.518817901611328,8.192276000976562,0.0,5.284008502960205,2.3597779273986816,18.8035888671875,9.394427299499512,True,False
train,base,38510,0,1.0,0.9666666388511658,0.30591312050819397,0.9768637418746948,1.2768638134002686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.2448225021362305,7.307324409484863,5.2448225021362305,0,-6.964752197265625,-2.330190658569336,11.426238059997559,1.8617128133773804,0.890382707118988,33.77781295776367,7.307324409484863,True,True
val,base,31577,1,1.0,0.9666666388511658,0.28305336833000183,0.9761017560958862,1.27610182762146,0.002937782322987914,0.002937782322987914,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,5.544277667999268,7.578001976013184,5.544277667999268,0,-1.5407295227050781,7.445148468017578,3.5388925075531006,4.706649303436279,2.1378767490386963,24.06391143798828,7.578001976013184,True,False
